Account name,Account IBAN,Counteraccount IBAN,Transaction date,Amount,Currency,Detail
Jos,BE69771770897312,BE27329711907414,Tue Feb 18 06:25:50 CET 2020,-1088.01,EUR,Eligendi et rerum occaecati expedita temporibus dolorem.
Jos,BE69771770897312,BE31963811426895,Sat Feb 08 23:38:19 CET 2020,817.46,EUR,Nihil perspiciatis eum magnam beatae.
Jos,BE69771770897312,BE45603075048639,Sun Feb 09 17:52:00 CET 2020,-4724.5,EUR,Eligendi debitis tempora quis aut excepturi molestias quo.
Jos,BE69771770897312,BE76145651373924,Sat Feb 22 03:08:34 CET 2020,-2794.36,EUR,Esse natus voluptatum minus omnis qui at.
Jos,BE69771770897312,BE82171072226866,Sun Feb 23 20:56:01 CET 2020,-1689.27,EUR,Porro autem ut veritatis quia dolores ut non.
Jos,BE69771770897312,BE98874466854063,Tue Feb 18 11:36:25 CET 2020,1727.37,EUR,Quo autem unde earum voluptas expedita nulla libero.
Jos,BE69771770897312,BE93053827705674,Tue Feb 04 06:24:19 CET 2020,218.75,EUR,Autem temporibus incidunt voluptatum quia deleniti maiores.
Jos,BE69771770897312,BE85245043767794,Fri Feb 21 07:55:53 CET 2020,-1515.6,EUR,Repudiandae quaerat repellat.
Jos,BE69771770897312,BE83488450959942,Sat Feb 22 13:45:08 CET 2020,1163.24,EUR,Dolores cupiditate ab nobis sit beatae ducimus autem.
Jos,BE69771770897312,BE36914942487402,Thu Feb 20 03:54:38 CET 2020,4080.33,EUR,Eum officia exercitationem.
Jos,BE69771770897312,BE65679032734198,Mon Feb 17 00:07:37 CET 2020,-1090.9,EUR,Consectetur maiores nesciunt quidem voluptas error et mollitia.
Jos,BE69771770897312,BE86183605993524,Sat Feb 22 20:30:31 CET 2020,-3418.44,EUR,Distinctio iusto quo veniam minus eligendi reiciendis.
Jos,BE69771770897312,BE65599767474088,Sun Feb 23 16:01:58 CET 2020,-651.26,EUR,Et qui qui cumque est.
Jos,BE69771770897312,BE25019168177700,Tue Feb 18 21:02:39 CET 2020,-1695.89,EUR,Suscipit qui ea.
Jos,BE69771770897312,BE57580059454515,Mon Feb 24 02:50:04 CET 2020,-3315.66,EUR,Est enim consequuntur eos earum cumque suscipit qui.
Jos,BE69771770897312,BE31399227601616,Fri Feb 21 18:30:01 CET 2020,968.82,EUR,Occaecati earum blanditiis facere porro autem.
Jos,BE69771770897312,BE76255691344951,Tue Jan 28 15:45:24 CET 2020,1269.98,EUR,Quia veritatis qui repellendus.
Jos,BE69771770897312,BE86090807425431,Mon Feb 24 00:37:35 CET 2020,431.36,EUR,Nulla in officia consequatur quibusdam omnis enim.
Jos,BE69771770897312,BE88993917338664,Fri Feb 21 17:29:11 CET 2020,2583.21,EUR,In ipsa sit.
Jos,BE69771770897312,BE36391434807960,Fri Feb 21 12:13:39 CET 2020,-306.43,EUR,Voluptatum vero laudantium id soluta necessitatibus maiores explicabo.
Jos,BE69771770897312,BE97320575185445,Sat Feb 22 18:30:07 CET 2020,-4345.76,EUR,Esse aut rerum eum.
Jos,BE69771770897312,BE29533533728999,Sun Feb 23 17:23:14 CET 2020,-1519.71,EUR,Est similique quis veritatis commodi.
Jos,BE69771770897312,BE53647967464847,Sun Feb 23 04:59:09 CET 2020,3317.31,EUR,Sit dolores iure.
Jos,BE69771770897312,BE74068815768298,Sat Feb 22 10:49:06 CET 2020,-2713.06,EUR,Consequatur vitae quia.
Jos,BE69771770897312,BE62516802630346,Mon Feb 17 18:37:17 CET 2020,-4108.73,EUR,Repellat rerum exercitationem adipisci.
Jos,BE69771770897312,BE57105684307514,Tue Feb 18 20:22:54 CET 2020,2209.58,EUR,Consequatur repellat saepe.
Jos,BE69771770897312,BE60888621183696,Fri Feb 21 19:04:41 CET 2020,-4723.98,EUR,Qui quidem dolorem aliquid dolor id neque iusto.
Jos,BE69771770897312,BE52783491823457,Sun Feb 23 10:18:31 CET 2020,-605.67,EUR,Natus placeat perferendis aliquam.
Jos,BE69771770897312,BE87530620928438,Sun Feb 23 18:03:50 CET 2020,-4843.61,EUR,Dicta explicabo natus aliquid fugit.
Jos,BE69771770897312,BE30431225169726,Wed Feb 05 06:20:54 CET 2020,-3645.89,EUR,Ipsa libero quia corrupti ut repellendus sed.
Jos,BE69771770897312,BE55456821374949,Mon Feb 17 15:40:48 CET 2020,-2523.98,EUR,Atque quibusdam maiores rerum quas.
Jos,BE69771770897312,BE13090548439170,Thu Feb 20 19:20:15 CET 2020,3205.64,EUR,Earum ut aperiam reprehenderit quo assumenda optio.
Jos,BE69771770897312,BE79331372906057,Mon Feb 24 17:13:50 CET 2020,2677.86,EUR,In quisquam velit provident quia omnis eaque doloremque.
Jos,BE69771770897312,BE95244418081530,Sat Feb 01 14:46:13 CET 2020,1093.7,EUR,Eius fugit suscipit quo ut ut sint et.
Jos,BE69771770897312,BE06912567536353,Sun Feb 23 09:04:46 CET 2020,-815.23,EUR,Ea qui unde necessitatibus dolores tempora.
Jos,BE69771770897312,BE25790236578196,Sun Feb 23 04:27:51 CET 2020,-1233.6,EUR,Dignissimos dolorem aliquid.
Jos,BE69771770897312,BE34277795163089,Tue Feb 11 16:58:51 CET 2020,3206.93,EUR,Praesentium qui quia veniam consequuntur.
Jos,BE69771770897312,BE33573733328056,Fri Feb 07 16:50:10 CET 2020,3372.07,EUR,Cupiditate quidem ad nostrum eius animi.
Jos,BE69771770897312,BE21899689281419,Fri Feb 21 17:48:35 CET 2020,1784.03,EUR,Iusto dolorem voluptas consequatur facere dolores suscipit.
Jos,BE69771770897312,BE59769220379395,Mon Feb 24 03:00:31 CET 2020,-1522.51,EUR,Eos vitae sapiente ea.
Jos,BE69771770897312,BE81682398518286,Wed Feb 19 06:33:07 CET 2020,2501.91,EUR,Molestiae quisquam consequuntur perspiciatis voluptas mollitia.
Jos,BE69771770897312,BE29458849859884,Sun Feb 16 12:56:04 CET 2020,1380.69,EUR,Voluptas quis modi explicabo dolores veritatis cupiditate et.
Jos,BE69771770897312,BE96094835864157,Sat Feb 15 00:28:03 CET 2020,2161.56,EUR,Mollitia nihil perferendis.
Jos,BE69771770897312,BE55343419105629,Wed Feb 19 20:37:48 CET 2020,490.79,EUR,Harum dolore ea hic.
Jos,BE69771770897312,BE49891190959207,Mon Feb 10 12:44:36 CET 2020,-1599.45,EUR,Qui possimus quae ratione ad.
Jos,BE69771770897312,BE71046302093087,Sun Feb 23 09:07:10 CET 2020,1313.48,EUR,Adipisci quisquam expedita molestiae impedit.
Jos,BE69771770897312,BE25732677930944,Thu Feb 13 17:46:11 CET 2020,1247.51,EUR,Soluta aut omnis non ex consectetur.
Jos,BE69771770897312,BE19972899983828,Sun Feb 23 09:43:06 CET 2020,723.07,EUR,Voluptatum id eius molestiae.
Jos,BE69771770897312,BE37979787259954,Sat Feb 22 04:32:58 CET 2020,1701.4,EUR,Impedit sit sunt harum doloribus exercitationem explicabo.
Jos,BE69771770897312,BE88098333703022,Mon Feb 24 12:55:54 CET 2020,1455.55,EUR,Consectetur voluptatum aliquam dolores quia.
Jos,BE69771770897312,BE49162776887564,Sun Feb 16 16:17:15 CET 2020,-88.48,EUR,Et doloremque enim laborum quo voluptatem ut.
Jos,BE69771770897312,BE48268483314739,Mon Feb 24 07:12:48 CET 2020,741.14,EUR,Sunt est et nesciunt.
Jos,BE69771770897312,BE90980652426832,Sun Feb 23 19:14:05 CET 2020,-2913.62,EUR,Itaque autem nostrum perferendis.
Jos,BE69771770897312,BE82360566844198,Sat Feb 22 17:23:53 CET 2020,-2602.14,EUR,Culpa quasi et consequuntur et velit.
Jos,BE69771770897312,BE68234143702627,Fri Feb 07 02:44:24 CET 2020,-947.91,EUR,Iure vitae ullam magnam ut dicta ad repudiandae.
Jos,BE69771770897312,BE14264436294543,Thu Feb 20 10:32:05 CET 2020,-4145.98,EUR,Dicta labore nostrum eius cupiditate fugit.
Jos,BE69771770897312,BE59100717164652,Tue Feb 11 14:25:21 CET 2020,-618.41,EUR,Consequuntur necessitatibus mollitia voluptatem natus et consectetur.
Jos,BE69771770897312,BE55007711881677,Wed Feb 12 17:53:35 CET 2020,4417.95,EUR,Praesentium est est enim similique ad dolorem.
Jos,BE69771770897312,BE78450097796837,Sun Feb 23 01:11:10 CET 2020,501.28,EUR,Quisquam nisi corrupti.
Jos,BE69771770897312,BE73279513009592,Fri Feb 21 06:35:17 CET 2020,-704.11,EUR,Ut et sunt fugit quos.
Jos,BE69771770897312,BE45943098192143,Sat Feb 15 13:54:59 CET 2020,-1904.11,EUR,Nihil a adipisci hic autem blanditiis.
Jos,BE69771770897312,BE43789694380561,Fri Feb 21 22:36:39 CET 2020,4899.57,EUR,Dignissimos voluptatum odio.
Jos,BE69771770897312,BE57528804248861,Sun Feb 23 20:54:53 CET 2020,-3104.53,EUR,Autem numquam dolores dolores a qui.
Jos,BE69771770897312,BE67934776605979,Mon Feb 24 01:36:50 CET 2020,-4303.74,EUR,Inventore quia soluta veritatis et magnam.
Jos,BE69771770897312,BE39653595209935,Thu Feb 20 14:45:28 CET 2020,-3707.84,EUR,Velit rerum aspernatur non et dolor minus deleniti.
Jos,BE69771770897312,BE43992771160993,Tue Feb 18 06:47:32 CET 2020,-2867.41,EUR,Exercitationem qui sint inventore.
Jos,BE69771770897312,BE20658642308457,Fri Feb 14 19:07:49 CET 2020,-2378.84,EUR,Consequatur vel perspiciatis.
Jos,BE69771770897312,BE02936829085827,Mon Feb 24 20:48:54 CET 2020,-1030.17,EUR,Reprehenderit modi voluptatum.
Jos,BE69771770897312,BE76999969450956,Thu Feb 20 22:22:38 CET 2020,20.28,EUR,Ea dolores sed officia fugit sunt eos esse.
Jos,BE69771770897312,BE61453996299893,Tue Feb 18 15:12:54 CET 2020,-0.44,EUR,Laborum illum odio et consequatur et.
Jos,BE69771770897312,BE66370580268558,Mon Feb 24 05:01:32 CET 2020,-680.86,EUR,Laboriosam perferendis perspiciatis est.
Jos,BE69771770897312,BE40468642782388,Tue Feb 04 11:30:29 CET 2020,-3321.95,EUR,Pariatur molestiae voluptas blanditiis magni sunt repellat laudantium.
Jos,BE69771770897312,BE74244755798757,Sun Feb 23 21:42:35 CET 2020,-708.35,EUR,Adipisci eligendi facere aut sequi molestiae quia.
Jos,BE69771770897312,BE05321038384605,Mon Feb 17 01:30:11 CET 2020,-887.48,EUR,Omnis aut repellendus numquam similique aut rerum sunt.
Jos,BE69771770897312,BE88407918716006,Sun Feb 09 06:34:18 CET 2020,2039.99,EUR,Maiores cupiditate eos cum est porro.
Jos,BE69771770897312,BE15417858053665,Mon Feb 24 11:54:14 CET 2020,-4248.85,EUR,Quos aut error ut eum.
Jos,BE69771770897312,BE03168807550373,Sat Feb 15 06:10:38 CET 2020,4752.63,EUR,Ratione fugiat qui dolor accusamus quibusdam et.
Jos,BE69771770897312,BE71578007743922,Mon Feb 10 21:30:42 CET 2020,-1592.35,EUR,Et incidunt cupiditate deleniti deleniti corrupti.
Jos,BE69771770897312,BE12354586963171,Fri Feb 21 19:41:12 CET 2020,2874.31,EUR,Soluta facere quia non porro.
Jos,BE69771770897312,BE14276407073564,Mon Feb 24 10:46:38 CET 2020,-3367.52,EUR,Voluptate facilis doloribus eum officiis fugit possimus.
Jos,BE69771770897312,BE48727297235673,Mon Feb 24 04:43:26 CET 2020,-4045.28,EUR,Architecto et ea voluptatem facilis.
Jos,BE69771770897312,BE94481633081168,Mon Feb 24 02:15:35 CET 2020,2009.18,EUR,Rerum reiciendis doloremque.
Jos,BE69771770897312,BE49207757968124,Sat Feb 22 20:32:20 CET 2020,-352.35,EUR,Dolore nostrum ut maiores ut aliquid sed.
